elev;lat;lon;value;prid;dqc;sct;rep
230;61.65917;5.94667;23.4;1;0;0.07;0.79162
51;61.78806;6.18333;1.3;1;0;3.45;2
28;61.31139;7.81806;3.9;1;0;0.14;0.50524
172;61.47806;7.03389;29;1;0;10.48;2
512;62.57389;9.64583;0;1;0;0.14;0.96624
13;63.32806;10.27333;0.2;1;0;3.02;2
18;64.40139;10.455;0;1;0;3.18;2
306;63.23028;9.34889;4.1;1;0;0.1;0.98021
730;62.89444;11.86333;6.3;1;0;6.72;2
5;63.84667;8.46667;0;1;0;-1;NA
977;59.83944;8.17917;1.9;1;0;0.32;1.00233
946;59.815;8.13639;3;1;0;0.71;1.05821
567;59.64778;8.37667;1.5;1;0;0.15;0.61001
8;69.67667;18.91306;0;1;0;0;0.5
504;58.78778;7.35;8.1;1;0;0.88;1.42142
55;58.66417;6.70889;18.2;1;0;0.15;0.5
26;59.23;10.34806;0.1;1;0;0.39;1.10012
88;59.18417;10.25528;0.2;1;0;0.2;0.5
143;59.9775;10.97778;0;1;0;4.04;2
21;59.62528;9.95306;0;1;0;0.6;1.15134
14;68.64806;15.28278;0;1;0;0;0.5
63;65.9925;13.38556;0;1;0;0;0.5
399;65.91028;14.27194;0.5;1;0;0.03;0.5
155;66.50667;14.9075;0;1;0;0.01;0.5
7;66.36806;12.64417;0;1;0;0;0.5
19;66.76056;12.4775;NA;1;1;NA;NA
249;68.37528;17.41333;0;1;0;0;0.5
31;67.88306;13.05;0;1;0;1.49;1.92433
10;68.3425;13.96444;0;1;0;0;0.5
157;58.993;11.5383;1.5;1;0;0.32;0.89872
8;59.1223;11.3865;0.4;1;0;0.44;1.31432
12;59.4385;10.5938;0.2;1;0;0.01;0.5
56;59.3153;11.0488;0.3;1;0;0.18;0.57043
31;59.3072;11.1338;0.4;1;0;0.08;0.7986
17;59.0367;11.0444;0.1;1;0;0.25;0.66356
123;59.4829;11.6506;0.4;1;0;0.79;1.25844
171;59.6635;11.312;0.2;1;0;1.28;1.43073
135;59.5;11.2833;0.1;1;0;2.43;1.84517
99;59.5416;11.2974;0.3;1;0;1.18;1.45402
182;59.5335;11.5216;0.8;1;0;0.25;1.57509
40;59.3742;10.798;0.2;1;0;0.63;0.53551
92;59.6605;10.7818;0.3;1;12;NA;NA
76;59.6675;10.6452;1.6;1;9;NA;NA
10;59.8927;10.6158;0.1;1;12;0.04;0.59837
59;59.9003;10.5012;0.3;1;12;NA;NA
67;59.9058;10.5122;0;1;12;NA;NA
277;59.9967;10.4601;0;1;0;2.05;2
117;59.9113;10.463;0;1;0;0.47;1.70081
112;59.8335;10.4358;0.1;1;12;NA;NA
373;59.8737;10.3854;0;1;0;0.01;0.70081
132;59.6744;11.5438;0.8;1;0;4.26;2
139;59.7139;11.4417;0.2;1;0;0.38;0.81956
132;60.0268;11.3277;0.1;1;0;0.09;0.62165
163;59.7628;11.1384;0;1;0;0.05;0.98487
200;60.1638;11.1127;0;1;12;NA;NA
198;60.25;11.1667;0.4;1;0;0.95;1.74272
162;60.1024;11.3849;0;1;12;NA;NA
191;60.1013;11.5795;0.2;1;0;0.21;0.77532
127;60.2143;11.3582;0.1;1;0;0;0.5
178;60.2812;11.2075;0.3;1;0;0.12;0.74505
181;60.2987;11.16;0.1;1;0;3.04;2
480;60.3787;10.9136;0.3;1;0;0.22;1.08615
394;60.4937;10.9822;0.2;1;0;0.02;0.53783
165;59.8667;10.8667;0.3;1;12;NA;NA
93;59.9123;10.8137;0.2;1;12;0.33;1.30035
173;59.9719;10.7894;0.1;1;0;0.51;0.65192
389;60.1058;10.6673;1.9;1;9;NA;NA
53;59.9342;10.6725;0.1;1;12;0.17;0.7404
528;59.9886;10.6678;0.3;1;0;0.46;1.83586
175;60.2198;12.028;1.1;1;0;6.07;2
132;60.8103;11.0213;0.2;1;12;1.8;2
128;60.7733;10.8055;0.1;1;12;NA;NA
931;61.1647;10.7097;0;1;0;0;0.5
324;60.7728;11.4817;0;1;0;0.09;0.5
153;60.7269;11.1062;0.3;1;0;1.28;2
147;60.3883;11.558;0;1;0;0.85;1.51455
153;59.9865;12.1397;0.1;1;0;0.6;0.5
154;59.9672;12.2107;0;1;0;1.52;2
293;60.3925;12.356;0;1;0;3.84;2
184;60.6173;12.017;0;1;0;0;0.5
295;60.6914;12.4003;0.2;1;0;0;0.5
347;60.8174;12.0895;0;1;0;1.62;1.84051
513;61.047;11.8898;0;1;0;0.03;0.55879
333;61.1349;12.5039;0.2;1;0;0.01;0.5
557;61.4159;12.0661;0;1;0;2.86;2
240;61.1603;11.4427;0;1;0;0;0.5
248;61.2;11.5;0;1;0;0;0.5
450;61.2497;11.7443;0;1;0;0.02;0.62631
256;61.3901;11.3709;0;1;0;0.03;0.5
255;61.4053;11.143;0;1;0;0.03;0.5
535;61.791;10.5008;0;1;0;0;0.5
739;61.887;10.1535;0;1;0;0;0.5
530;61.4967;11.6795;0;1;0;0.32;0.94063
260;61.696;11.2042;0;1;0;0.01;0.5
276;61.9313;11.0598;0.1;1;12;NA;NA
513;62.1047;11.0503;0;1;0;0;0.5
696;61.8442;11.8502;0;1;0;0.39;0.93597
700;62.4342;10.428;0;1;0;4.95;2
483;62.3021;10.8487;0;1;0;0.02;0.64959
543;62.615;10.2428;0.6;1;0;0.39;2
549;62.5962;10.271;0.7;1;0;1.22;2
731;61.9723;10.0268;0;1;0;0;0.5
709;62.1264;10.0467;0;1;0;0.02;0.50058
670;62.2477;11.7617;0.1;1;0;0.35;1.18393
788;62.5171;11.0183;0;1;0;0.09;0.76368
271;61.0808;10.4756;0;1;0;0;0.5
154;60.7982;10.6858;0.1;1;12;NA;NA
190;60.9518;10.5954;0;1;0;0.01;0.54249
973;62.1133;9.2862;0;1;0;0.13;0.70547
626;62.0938;9.0436;0.1;1;12;NA;NA
621;62.168;8.6452;1.7;1;0;2.32;2
621;62.2317;8.3733;1.9;1;0;0;0.5
374;61.8777;8.4672;0;1;0;0.12;1.23516
378;61.8745;8.4407;0;1;0;0.3;1.60303
712;61.9067;7.86;0.1;1;0;3.82;2
382;61.8373;8.57;0;1;0;0.89;2
1413;61.5648;7.9957;3.8;1;0;0.01;0.5
823;61.9225;9.0084;0.4;1;12;NA;NA
371;61.8732;9.0908;0;1;0;0.25;0.71944
746;61.8213;8.9595;0.1;1;0;0.66;1.4447
808;61.8123;9.0152;0.1;1;0;0.43;1.28172
630;61.5145;9.4043;0.1;1;12;NA;NA
890;61.5152;9.3823;0;1;0;0.54;1.47264
285;61.7278;9.5443;0;1;0;0.08;0.5
656;61.824;9.3837;0;1;0;0.1;0.5
752;61.4177;9.5408;0;1;0;0.11;0.82654
641;61.6003;10.6127;0.1;1;12;NA;NA
770;61.4628;10.3097;0;1;0;0;0.5
666;61.6585;9.9712;0;1;0;0;0.5
647;61.2715;10.2042;0;1;0;0;0.5
580;61.3453;9.7689;0;1;0;0;0.5
264;60.7002;10.8695;0.1;1;0;1;1.17462
372;60.295;10.5753;0;1;12;NA;NA
516;60.4553;10.3645;0.3;1;0;2.99;2
562;60.9355;10.0347;0;1;0;0;0.5
526;61.0032;9.9822;0;1;0;0;0.5
474;60.6197;9.7238;0;1;0;0;0.5
628;60.8346;9.4905;0;1;0;0;0.5
489;61;9.5667;0;1;0;0.05;0.72875
442;60.9223;9.4167;0;1;0;0;0.5
1055;61.3288;8.8007;0.9;1;0;0.01;0.64494
489;61.124;8.569;2.5;1;0;4.88;2
430;59.417;9.7007;1.3;1;0;0.58;1.6915
462;60.1252;10.477;0.3;1;0;2.64;2
442;60.123;10.4012;0;1;12;NA;NA
66;60.1088;10.2948;0;1;0;3.39;2
160;60.5611;9.9875;0;1;0;0.4;0.85215
149;60.3897;9.573;0.3;1;12;NA;NA
861;60.883;8.8333;0;1;0;0;0.5
608;60.857;8.6033;0;1;0;0;0.5
800;60.6842;8.3044;2.3;1;0;0.15;0.5
720;60.6391;8.5609;0.4;1;12;NA;NA
795;60.5263;8.223;0;1;0;4.97;2
871;60.4166;8.453;0;1;0;0.34;1.1234
271;60.2437;9.3522;0;1;0;0.25;0.68917
116;59.9125;9.8755;0;1;0;0.04;0.56345
122;59.5733;10.492;0;1;0;3.44;2
288;59.9087;9.5235;0;1;0;0.02;0.66822
243;60.0518;9.1542;0;1;0;1.39;1.41211
378;60.267;8.9575;0;1;0;0.14;0.91502
486;60.2682;8.7798;0;1;0;2.28;2
78;59.4915;10.296;0.4;1;0;3.59;2
3;59.3167;10.5167;0.2;1;0;0.07;0.5
6;59.132;10.2147;0.6;1;0;0.55;1.80792
34;59.1181;10.1991;0;1;12;NA;NA
31;59.196;9.9641;0.7;1;0;0.05;0.5
121;59.4173;9.9438;0.7;1;0;0.34;0.71246
16;58.995;10.034;0;1;0;4.35;2
44;59.357;10.2466;0.2;1;0;0.12;0.77299
43;59.1578;10.4402;0.5;1;0;0;0.5
6;59.0272;10.5242;NA;1;1;NA;NA
12;59.123;9.6288;0.3;1;0;1.1;2
24;59.2;9.6;0.4;1;0;0.86;1.29569
460;59.447;9.5385;1.1;1;0;0.61;1.53783
34;59.5688;9.2643;0.1;1;0;0.94;1.77532
96;59.5819;9.2575;0.1;1;0;0.7;1.617
200;59.7333;9.0167;0.2;1;0;0.36;0.5
397;59.8033;8.9872;0.1;1;0;0.07;0.60768
6;58.9917;9.757;0.1;1;0;0.22;0.5
12;58.8653;9.5975;0;1;0;3.51;2
48;58.9668;9.3137;0.1;1;0;0.01;0.5518
82;59.0993;9.0677;0.1;1;0;0.75;1.54715
162;59.1482;8.794;0.4;1;0;1.45;0.80093
464;59.2647;8.7686;0;1;9;8.29;2
106;59.421;8.9;1.8;1;0;4.62;2
26;59.3885;9.1723;0.3;1;0;2.22;1.64959
514;59.8861;9.058;0;1;0;0.42;1.48661
775;60.1283;8.6703;0.1;1;0;11.8;2
258;59.88;8.6663;0;1;12;NA;NA
464;59.7463;8.8083;0.1;1;0;2.49;1.77066
686;59.7903;8.695;1;1;0;2.59;2
77;59.4058;8.473;0.5;1;0;0;0.5
257;59.3185;8.4317;0;1;12;NA;NA
164;58.9512;8.5178;0;1;12;NA;NA
252;59.0257;8.5187;1.1;1;12;NA;NA
344;59.1605;8.395;0.2;1;0;0;0.5
599;59.0593;7.9843;0.3;1;0;0.38;0.98952
303;59.169;8.038;0.6;1;0;0.22;0.5
499;59.1847;8.1143;0.3;1;0;0.06;0.77998
573;59.4977;8.2012;1;1;0;0.07;0.61932
400;59.3642;8.0537;0.3;1;0;0.52;1.73807
960;59.8672;8.0842;2.3;1;0;0.01;0.5
803;59.6285;8.2593;2.9;1;0;2.5;2
715;59.7057;8.0317;1.5;1;0;1.43;1.98021
551;59.5667;7.9667;0.8;1;0;3.75;2
471;59.6251;7.8045;4.8;1;0;1.84;2
840;59.7653;7.3683;3.8;1;0;5.65;2
12;58.3988;8.7893;2.2;1;0;2.3;2
243;58.8875;8.9667;0.5;1;0;0.06;0.75437
170;58.7617;8.867;1.1;1;0;0.61;1.82654
4;58.6361;9.1479;0.4;1;0;2.7;2
42;58.4697;8.6157;0.8;1;0;0.29;0.84284
245;58.633;8.2888;1.1;1;0;0.09;0.85681
259;58.5234;8.0392;2.2;1;0;2.99;2
66;58.4248;8.3002;2.1;1;0;0.01;0.5
85;58.5222;8.35;1.7;1;0;0.3;0.65891
310;58.9433;8.203;0.7;1;0;0.31;0.90105
227;58.8438;8.661;0;1;12;NA;NA
220;58.7938;8.2295;0.6;1;0;0.01;0.68452
140;58.4;7.9167;8.7;1;0;12.16;2
190;58.5175;7.7362;4.9;1;0;1.25;0.5
212;58.6662;7.8085;4;1;0;0.03;0.5
207;58.9578;7.6827;3.8;1;0;0.13;0.88708
443;59.1067;7.4912;2.1;1;0;0;0.5
364;59.2382;7.5467;3;1;0;1.26;1.79395
599;59.3515;7.3445;2.4;1;0;2.56;1.62165
901;59.6402;7.4403;11.8;1;0;8.83;2
12;58.2;8.0767;1.7;1;0;2.18;2
9;58.0732;8.0532;7.9;1;0;-1;NA
138;58.0475;7.4472;21.1;1;0;1.49;1.92899
14;58.109;6.5675;5.9;1;0;10.6;2
275;58.3195;7.5927;7.4;1;0;0.39;1.42608
110;58.3935;7.5248;6.3;1;0;1.34;0.5
263;58.556;7.3782;11.4;1;0;0.14;0.59371
268;58.6172;7.4128;9.4;1;0;2.21;2
260;58.25;7.3167;8.5;1;0;0.9;1.99418
16;57.9826;7.0478;6.1;1;0;1.49;1.9057
4;58.1343;7.0448;23.1;1;0;1.54;2
343;58.3;7.05;18.7;1;0;0.23;1.03027
26;58.281;6.816;23.7;1;0;0.18;1.27707
236;58.4577;7.0087;11.7;1;0;1.22;1.72875
348;58.6577;6.9443;22.3;1;0;2.58;2
54;58.659;6.7032;20.8;1;0;0.09;0.79627
474;58.8205;6.7145;13.8;1;0;0.9;1.27241
500;58.8875;6.8485;14;1;0;0.01;0.5
582;58.9455;6.9183;12.1;1;0;0;0.5
63;58.4353;5.9025;8.6;1;0;0;0.50757
94;58.536;6.1625;25.3;1;0;0.27;0.94529
72;58.9563;5.7278;10.1;1;0;0.59;0.67288
25;59.3968;5.2947;6.8;1;0;0.2;0.94994
196;58.546;6.3542;21;1;0;0.03;0.5
70;58.6778;6.3548;22.2;1;0;0;0.5
254;58.6462;5.811;18.6;1;0;1.88;2
311;58.7645;6.3675;25;1;0;1.16;1.87311
263;58.6855;5.9817;24.2;1;0;0.12;1.37951
288;58.755;6.0135;23.9;1;0;0.23;1.29104
297;58.7833;6.0857;18;1;0;0.34;0.96391
4;59.0153;6.4323;9;1;0;1.34;2
5;59.0552;6.6467;17.2;1;0;0.84;0.82421
64;59.0743;6.019;12.3;1;0;0.75;0.84051
1;59.1767;6.0683;10.1;1;0;1.32;1.96624
382;59.3745;6.4312;27.9;1;0;1.03;2
200;59.3805;6.5248;21.9;1;0;0.39;1.07218
58;59.4617;6.417;16.8;1;0;4.47;1.59371
15;59.5453;6.3613;25.8;1;0;1.92;2
5;59.6478;6.35;11.5;1;0;2.69;2
19;59.1332;5.6058;7.2;1;0;2.42;2
10;59.345;5.7973;22.9;1;0;5.83;2
2;59.149;5.2495;5.3;1;0;0;0.5
55;59.3065;4.8723;NA;1;1;NA;NA
159;59.5532;5.9902;13.1;1;0;0.18;0.94296
11;59.5;5.6;11.6;1;0;0.01;0.5
48;60.26;5.3533;17.2;1;0;2.64;2
41;60.3967;5.3086;12.4;1;0;0.1;0.52386
83;59.6642;6.0657;10.1;1;0;0.69;2
35;59.7927;5.4318;5.1;1;0;0.42;1.37485
4;59.8913;5.5288;22.8;1;0;5.05;2
20;59.9167;5.3167;4.8;1;0;3.4;2
38;59.8547;6.0167;19.1;1;0;0.75;1.75669
60;59.8436;5.7655;11.9;1;0;0.28;0.8638
75;59.9913;6.0263;2.2;1;0;2.93;2
342;60.2803;6.3778;39.3;1;0;7.05;2
393;59.8304;6.8238;10.4;1;0;0;0.54482
390;59.8223;6.8188;8.3;1;0;1.08;2
1079;59.8402;6.9825;10.7;1;0;0.21;0.88475
395;59.9102;6.5098;28.8;1;0;3.02;2
32;60.1198;6.5608;5.7;1;0;1.94;2
12;60.3185;6.6538;7.7;1;0;0.25;1.19325
108;60.3725;6.7382;3.2;1;0;4.93;2
117;60.4672;6.8605;29.1;1;0;6.53;2
5;60.4668;7.0723;19.1;1;0;2;2
748;60.4226;7.2739;5.5;1;0;1.74;1.57043
1223;60.6025;7.5043;7.7;1;0;0.01;0.5
352;60.5918;6.805;10.6;1;0;0.88;1.06752
202;60.7365;6.1438;22.5;1;0;0.44;1.08149
328;60.6455;6.222;10.9;1;0;0.77;1.73341
125;60.6421;6.4893;14.2;1;0;0.42;0.53318
590;60.685;6.7433;11.9;1;0;0;0.5
460;60.795;6.6887;8.5;1;0;0.11;0.88242
18;60.4323;6.419;20.9;1;0;0.68;1.36088
2;60.217;5.9837;19.5;1;0;0.03;0.66589
41;60.369;5.7473;18.4;1;0;0.06;0.5
408;60.3933;5.9133;26.6;1;0;0.01;0.59604
370;60.464;5.8938;33.1;1;0;1.59;2
456;60.7995;6.0627;18.8;1;0;0.33;0.5
450;60.8028;6.1469;23.3;1;0;0.29;0.98254
579;60.8288;6.2645;12.7;1;0;0.25;0.86147
114;60.841;5.9533;30.2;1;0;2.69;2
60;60.5;5.55;12.9;1;0;0.94;1.41676
27;60.6055;5.059;9.8;1;0;0.06;0.51222
72;60.6268;5.3742;13.4;1;0;0.04;0.5
20;60.7528;4.7106;2.9;1;0;0.06;0.5
196;60.8248;5.5732;24;1;0;0.04;0.69849
18;60.8833;5.5833;17.2;1;0;0.39;0.59139
13;60.8462;5.2108;7.1;1;0;0.21;0.74971
30;61.5888;5.472;21.4;1;0;0.19;0.57276
10;61.5641;4.7905;9.2;1;0;0.13;0.5
105;61.6927;5.575;34.5;1;0;0.81;1.98487
38;61.0272;5.3813;22;1;0;0.39;0.99418
240;60.9585;5.425;28.2;1;0;1.46;2
3;61.007;4.6693;2.9;1;0;0;0.5
4;61.1095;6.134;7.1;1;0;0.8;1.80326
243;61.2315;6.083;19.4;1;0;0.98;1.40745
31;61.1122;5.5413;7;1;0;3.02;2
51;61.1722;6.6435;47.3;1;0;16.09;2
53;61.1802;6.8627;7.5;1;0;0.26;0.69616
10;61.4351;6.7707;19.7;1;0;0.08;1.13737
855;60.7343;7.1217;16.7;1;0;0.04;0.80559
36;61.0617;7.5167;2;1;0;0.02;0.52619
502;61.0742;7.9553;0.3;1;0;1.2;2
329;61.0037;7.0093;8.9;1;0;2.9;2
27;61.5017;7.6964;4.5;1;0;0.04;0.54715
38;61.5052;7.7008;5.5;1;0;0.12;0.5
98;61.5245;7.2762;6.9;1;0;2.09;1.38417
305;61.6595;7.2762;6;1;0;0.35;1.20256
370;61.6718;7.326;7.7;1;0;0.32;0.5099
5;61.3007;4.6647;6.5;1;0;0.74;0.5
3;61.4333;5.1667;9;1;0;1.16;0.8149
119;61.4327;5.2217;25.8;1;0;6.08;2
85;61.232;5.4342;12.3;1;0;0.07;0.86845
71;61.2467;5.5272;15.9;1;0;0.3;0.61467
51;61.3533;5.4022;13.7;1;0;0.06;0.75204
79;61.328;5.798;9.8;1;0;0.85;1.71478
241;61.318;6.218;15.2;1;0;0.11;0.5
205;61.5722;6.4873;10.8;1;0;0;0.5
311;61.4202;6.3758;14.6;1;0;0.09;0.5
41;61.4647;5.8412;14.4;1;0;0.04;0.5681
237;61.5349;6.0586;18;1;0;0.27;0.64726
34;61.4923;5.4607;21.8;1;0;0.27;0.84517
16;61.7707;5.2983;27.7;1;0;0.48;1.56112
3;61.8833;5.55;24.4;1;0;0.4;1.20722
33;61.8902;5.6433;14.9;1;0;1;1.44005
38;62.0346;4.9859;11.5;1;0;-1;NA
1;61.9663;5.1383;9.1;1;0;5.94;2
75;62.1467;5.2115;28.4;1;0;1.44;1.50058
34;61.9178;6.0368;17.3;1;0;1.73;0.5
349;62.0033;6.6497;12.4;1;0;0.03;0.5
177;61.6315;5.7198;21.1;1;0;0.3;0.71478
315;61.708;6.6092;8;1;0;0.24;1.09546
32;61.8501;6.6256;11.5;1;0;0.04;0.5
81;61.8623;6.7553;12.4;1;0;0.11;0.87544
40;61.69;6.8052;6.4;1;0;2.43;2
39;61.8729;6.857;10.6;1;0;0.56;0.73574
201;61.9322;7.2246;12.8;1;0;3.71;2
118;61.9238;6.5418;11.4;1;0;0.04;0.57742
33;62.4654;6.4013;27.2;1;0;0.04;0.51921
136;62.4762;6.2015;24.2;1;0;0.04;0.5
17;62.4015;6.0083;34.5;1;0;1.2;1.88708
58;62.1671;6.037;22.6;1;0;2.49;0.56577
35;62.2025;6.1323;34.7;1;0;0.49;1.81257
5;62.4775;6.8167;17.6;1;0;0.03;0.63795
28;62.2418;7.2418;7;1;0;0.33;1.49127
11;62.2305;7.4218;6.4;1;0;0.16;0.98719
312;62.3242;7.5077;6.1;1;0;1.48;1.97555
79;62.315;6.9322;10.1;1;0;1.86;1.96158
419;62.0765;7.2415;5.8;1;0;0.55;1.32363
398;62.4092;7.214;22.3;1;0;7.37;2
13;62.6017;6.3187;20.9;1;0;0.03;0.56112
21;62.6162;7.2107;13.7;1;0;0.87;0.77066
200;62.5;7.35;15.5;1;0;0.03;0.84983
39;62.473;8.1767;0;1;12;NA;NA
20;62.8585;6.5378;11.4;1;0;0.02;0.66123
16;62.9833;7.1167;15.5;1;0;0.43;1.84983
12;62.978;8.2393;5.9;1;0;2.37;2
69;62.8405;8.2983;9.4;1;0;0.01;0.5
201;62.8333;8.35;9.8;1;0;0;0.5
47;62.6855;8.4219;8.6;1;0;0;0.5
10;62.675;8.5588;7;1;0;0.19;1.0163
405;62.722;8.7753;7.7;1;0;5.09;2
179;63.2776;8.606;5.4;1;0;0.2;0.78929
162;67.0667;15;0;1;0;0;0.5
11;67.267;14.3637;0;1;0;0;0.5
6;68.2883;17.31;0;1;0;0;0.5
56;68.1821;17.5535;0;1;0;0.04;0.71013
17;68.4697;17.4983;0;1;0;0.02;0.63097
24;65.1245;12.3745;0;1;0;0.07;0.5
25;65.3167;12.6667;0;1;0;0;0.5
53;66.0668;12.9097;0;1;0;0;0.5
4;65.8514;13.195;0;1;0;0;0.5
121;65.4413;13.3988;0.3;1;0;0.81;1.04889
339;65.18;13.42;0;1;0;2.52;2
417;65.4043;13.666;0;1;12;NA;NA
265;65.5117;14.0217;1.1;1;0;2.34;1.64494
498;65.3675;14.2457;0.1;1;0;2.28;2
594;65.6853;14.4863;0;1;0;0.26;1.46333
50;66.0932;13.8138;20.9;1;0;11.51;2
532;66.1667;14.6;0;1;0;0;0.5
31;66.2617;13.9713;0;1;0;3.16;2
250;66.4147;14.2632;0;1;0;0.43;0.83586
320;66.3058;14.8333;0;1;0;0.06;0.5
549;66.4934;15.2391;0;1;0;0;0.5
115;66.3892;13.1848;0;1;0;0;0.5
40;66.7428;13.5715;0;1;0;-1;NA
39;66.8102;13.9793;0;1;0;0;0.5
15;67.0262;14.5758;0;1;0;0;0.5
217;66.7615;14.5735;0;1;0;0;0.5
26;66.975;15.3028;0;1;0;0;0.5
210;66.8012;15.5787;0;1;0;1.03;1.23981
511;66.7425;15.4633;0;1;0;0;0.5
165;67.2378;15.3038;0;1;0;0;0.5
7;67.5923;15.8897;0;1;0;0.05;0.73108
54;67.5333;15.4667;0;1;0;0;0.5
31;67.923;15.1123;0;1;0;0;0.5
76;67.8079;15.984;0;1;0;0;0.5
53;68.0007;15.6098;0;1;0;0;0.5
61;68.0582;16.654;0;1;0;0;0.5
38;68.1;16.3667;0;1;0;0;0.5
19;68.4802;16.8857;0;1;0;0;0.5
10;67.5063;12.0762;NA;1;1;NA;NA
13;68.1417;13.6057;2.5;1;12;NA;NA
11;68.1535;14.6485;0;1;0;0;0.5
4;68.35;15.0333;0;1;0;0;0.5
12;68.6322;14.463;0;1;0;0;0.5
91;68.6552;15.6068;0;1;0;0;0.5
10;69.3073;16.1312;0;1;0;0;0.5
17;67.9263;13.0865;17.7;1;9;1.49;1.92433
100;69.6536;18.9368;0;1;0;0;0.5
8;69.7825;18.763;0;1;0;0;0.5
6;69.6055;19.8045;0;1;0;0;0.5
14;68.828;16.49;0;1;0;0;0.5
36;68.7718;16.1875;0;1;0;0;0.5
7;68.5835;16.5692;0;1;0;0;0.5
16;68.6933;17.4245;0;1;0;0;0.5
22;68.7333;17.8;0;1;0;0;0.5
3;69.2703;18.5365;0;1;0;0;0.5
76;69.0577;18.5437;0;1;0;0;0.5
78;69.0178;19.2803;0;1;0;0;0.5
13;69.2038;17.5323;0;1;0;0;0.5
9;69.5517;17.9128;0;1;0;0;0.5
14;69.6013;17.8303;0;1;0;0;0.5
12;69.3538;18.075;0;1;0;0;0.5
12;69.3297;18.889;0;1;0;0;0.5
27;69.2466;19.2274;0;1;0;0;0.5
7;70.0083;19.573;0;1;0;0;0.5
6;69.567;20.2268;0;1;0;0.23;0.7078
37;69.258;19.9837;0;1;0;0;0.51688
8;69.3667;20.2833;0;1;0;0.01;0.67753
330;69.208;20.7;0.2;1;0;1.22;1.75204
55;69.4873;20.528;0;1;0;0.84;1.58906
1;69.7412;21.0235;0;1;0;1.4;1.81723
98;69.5032;21.4615;4.6;1;0;4.25;2
65;69.7153;22.1285;0;1;0;0;0.5
6;69.8353;21.8925;0;1;0;0;0.5
33;70.0076;22.027;0;1;0;0;0.5
10;70.3707;31.0962;1.1;1;0;0.01;0.51455
16;70.1885;30.3387;1.2;1;0;1;1.76601
69;70.6773;23.6633;0;1;0;0;0.5
701;69.2745;22.4948;1.7;1;0;0.12;0.67055
389;69.7545;23.9342;0.1;1;0;3;2
10;70.3348;21.4528;0;1;0;-1;NA
62;70.4328;24.508;0.2;1;0;1.1;0.96857
13;71.0937;23.9817;0;1;0;-1;NA
33;71.0615;26.2213;0.9;1;0;-1;NA
43;70.4333;25.1833;0.8;1;0;3.58;2
74;69.8373;25.0872;0.1;1;0;1.6;2
5;70.06;24.99;0;1;0;0.21;1.03492
35;70.0667;25.1167;0;1;0;0.11;0.92666
10;70.3172;25.5472;0.3;1;0;1.24;0.86612
132;69.6925;25.9273;0.7;1;0;4.52;2
155;69.4683;25.4817;0;1;0;0.53;1.52386
286;69.3695;24.4312;0.1;1;0;2.04;1.82189
382;69.566;24.3912;0;1;0;3.34;2
153;69.2482;25.6945;0.4;1;0;0.92;0.97555
22;70.351;26.5268;0;1;0;0;0.5
8;71.0888;28.217;5.9;1;0;-1;NA
4;70.8519;29.1075;1.5;1;0;-1;NA
160;70.5982;29.057;0.8;1;0;0.14;0.5
10;70.3968;28.1928;0;1;0;0.24;1.35623
30;70.0812;27.9792;0.1;1;0;0.39;1.25378
51;70.0185;27.4018;0;1;0;0;0.5
9;70.176;28.722;0.3;1;0;2.5;2
7;70.011;29.124;3.7;1;0;6.04;2
9;70.7057;30.07;2.2;1;0;0.1;0.82189
5;69.8583;29.3667;2;1;0;1.66;0.92433
89;69.7255;29.8977;0;1;0;0.06;0.78463
28;69.4507;30.0692;0;1;0;0.02;0.64261
55;69.3698;29.6885;0;1;0;1.06;1.62631
54;69.1648;29.2457;0.3;1;0;3.58;2
15;69.7437;30.4785;0.4;1;0;2.52;2
98;63.3948;10.1152;0.3;1;0;0.95;2
113;63.4225;10.4303;1.8;1;0;1.63;1.87776
50;64.1163;11.729;1.6;1;0;0.75;1.00698
9;63.2066;8.991;6.3;1;0;0.87;1.46799
133;63.2588;9.0038;4;1;0;0.78;1.68219
20;63.5212;9.0943;1.2;1;0;2.47;2
23;63.6238;8.7208;3;1;0;0.81;0.71711
10;63.7045;9.6105;1.4;1;0;0.03;0.5
15;63.5002;9.8313;1;1;0;0.02;0.60303
94;63.918;10.4055;0.4;1;0;0.32;0.74272
280;64.1003;10.523;1.5;1;0;0.14;0.99884
12;64.2448;10.3257;1.6;1;0;1.49;2
596;62.6708;9.1967;0;1;0;4.72;2
625;62.6037;9.6837;0;1;0;0.49;1.39814
803;62.7672;9.5687;0;1;0;0.1;0.77765
360;62.8667;9.8333;0;1;0;0.14;0.93364
84;63.2942;9.7292;1.8;1;0;0.49;0.5
300;63.3308;9.6488;3.4;1;0;0.76;1.98952
22;63.205;9.7887;1.8;1;0;0.09;0.5
160;63.1928;9.8;1.9;1;0;0.53;0.9057
203;63.1842;9.5945;3.7;1;0;0.52;1.88242
685;62.4342;11.8517;0;1;0;0.24;1.07683
628;62.5742;11.3787;0;1;0;0.1;1.04424
712;62.642;11.882;0.3;1;0;0;0.5
830;62.6388;12.0285;0.1;1;0;1.14;1.89173
290;62.9058;11.1763;2.7;1;0;0.52;1.5844
82;63.0295;10.2813;2.6;1;12;NA;NA
592;62.8207;10.454;0;1;0;4.03;2
330;62.9975;10.5199;1.7;1;0;0.03;0.62398
360;63.1155;10.0187;0;1;0;10.14;2
