lat;lon;elev;value;prid;dqc;sct;rep
59.08016;10.20135;7;4.4;3;5;16.36;NA
59.80909;10.2645;223;5.1;3;5;4.01;NA
59.03221;10.01481;45;8;3;5;4.12;NA
59.95758;10.79072;181;6.9;3;0;0;0.5
59.14534;10.17821;122.4;6.1;3;0;7.23;2
59.13051;9.64296;0;5.9;3;0;0.44;0.5
59.85513;9.02484;421;4;3;0;1.67;2
59.93605;10.67129;117;6.6;3;0;3.01;1.19449
60.00483;10.9297;126;6.4;3;0;5.42;2
60.25996;11.6925;144;7.8;3;0;2.12;2
59.936;10.98147;160;7.4;3;0;0.09;0.78552
59.00675;10.03261;16;7.7;3;0;1.12;1.83991
60.47934;12.07939;177;7.9;3;5;4.02;NA
59.91122;10.50891;60;4.6;3;5;4.55;NA
59.8608;10.7985;112;7.2;3;0;0.81;1.1829
59.8752;10.77328;0;10.9;3;5;8.01;NA
59.73232;10.93762;175;7;3;0;0.46;0.81458
59.8069;10.79501;105;7.9;3;0;0.45;1.9026
59.29102;10.82336;76;7.2;3;0;0.49;0.98368
59.71755;10.14365;225;2.4;3;5;9.07;NA
59.93745;10.68556;65;17.3;3;5;24.79;NA
58.5614;11.26968;29;8.9;3;0;1.3;2
60.13514;11.02102;210;5.5;3;0;0;0.5
59.19845;9.57283;76;5.5;3;0;1.05;2
59.93589;10.66589;109;5.3;3;0;0.62;2
59.86876;10.8443;140;7.3;3;0;0.24;0.90481
59.9111;10.70608;6;8.3;3;0;1.21;2
59.96212;10.74947;194;6.4;3;0;0;0.5
59.91627;10.79012;86;8.4;3;0;1.03;2
59.87725;10.49414;43;5.1;3;5;4.19;NA
59.19796;10.9366;15;8.3;3;0;0.08;1.25536
59.14299;9.0318;112;3.4;3;0;0.38;0.64053
58.98957;9.86704;136;6.9;3;0;1.04;1.96591
59.95247;10.64189;150;4.6;3;0;0.84;2
60.17996;11.64973;136;7.2;3;0;0.06;0.57143
59.61964;9.68098;143;3.2;3;0;1.73;1.16963
59.92209;10.65924;34;5.7;3;0;1.28;2
59.80528;10.81789;170;7.4;3;0;0;0.5
59.82048;10.37944;203;4.2;3;0;0.23;2
59.93914;10.99568;158;7.6;3;0;0.01;0.5
59.93452;10.76336;67;8.7;3;0;3.6;2
59.29894;10.41932;49;7.3;3;0;0.09;0.67668
59.94304;10.77617;103;7.9;3;0;0.64;2
59.2797;11.10496;43;8.4;3;0;2.07;2
59.96048;10.6369;162;5.7;3;0;2.58;2
59.22005;9.63711;61;5.3;3;0;0.03;0.68584
59.95296;11.07431;107;7.6;3;0;0.28;1.34216
60.37023;9.18061;915;2.5;3;5;4.2;NA
59.95048;10.99687;197;6.7;3;0;1.32;0.75174
59.035;10.0597;5;5.8;3;5;10.17;NA
59.64989;9.66155;205;1.9;3;0;1.55;2
59.94225;10.48693;185;5;3;5;4.72;NA
59.79558;10.62722;126;6.4;3;0;0.6;1.06209
60.05263;10.28919;112.9;7.4;3;5;5.75;NA
59.92169;10.74122;37;9;3;5;4.01;NA
59.9272;10.95205;164;7.4;3;0;0.04;0.64198
59.09606;11.40081;129;8.3;3;0;0.28;0.73389
59.76174;10.06548;16;3.2;3;0;0.09;2
59.65682;10.64295;96;7.8;3;0;0.18;1.35192
58.95339;9.44738;58;3.8;3;0;0.26;1.75524
59.65042;10.8271;120;8.1;3;0;1.41;2
59.76646;9.92204;13;2.6;3;0;1.72;2
59.18139;10.82713;17;8.5;3;0;0.7;0.71627
59.12923;10.24821;18;6.5;3;0;1.32;2
59.22864;10.32498;7;7.6;3;0;1.86;1.93326
59.03463;9.7162;36;5.3;3;0;0.01;0.5
58.54406;11.96644;96;7.7;3;0;1.44;0.5
59.03116;8.52574;200;4.7;3;0;0.08;0.54206
59.03274;12.70216;51;6.7;3;0;0.08;0.73107
59.21587;11.12699;30;8.2;3;0;0.17;1.58287
59.12561;9.65859;134.4;5.4;3;0;0.63;0.9865
59.23108;10.39962;35;6.8;3;0;2.18;0.5
58.68549;9.00886;15;6.2;3;0;0.28;0.73503
59.37592;11.16352;60;7.7;3;0;0.92;2
59.95085;11.0082;157;7.9;3;0;0.38;1.84662
59.89939;10.5644;30;4.6;3;0;0.1;1.8785
59.60878;10.40697;8;7.4;3;0;0.09;0.58897
59.73285;10.14815;207;3.2;3;0;3.92;2
60.34195;9.20203;930;0;3;0;0.4;1.14583
59.19477;10.90877;30;8.5;3;0;0.08;1.41812
60.13226;11.16496;195;6.2;3;0;0.09;0.65228
59.50206;10.07445;133;4.8;3;0;0.01;0.65098
59.83396;11.13035;248;6.7;3;0;0.03;0.58439
59.08577;9.69296;51;5.3;3;0;0.02;0.5
59.93735;10.70024;76;8.3;3;5;6.88;NA
59.68105;10.51356;95;6.7;3;0;0.69;0.5
59.26262;10.40191;122.5;8.9;3;5;4.19;NA
59.90195;10.76875;18;7.4;3;0;5.23;2
59.83407;9.3161;629;2.6;3;0;0.1;0.5
59.00664;10.03316;7;21.7;3;5;71.69;NA
59.27244;10.48305;14;8.4;3;0;0.98;2
59.35035;10.46813;27;6.8;3;0;0.75;0.5
60.06694;8.95232;968;0.8;3;0;0.47;0.5
59.93275;10.80714;114;7.7;3;0;0.01;0.5
59.82703;10.68998;104;6.2;3;0;3.69;2
59.14788;10.18934;81;6.2;3;0;0.03;0.59545
59.6675;10.81114;127;7.3;3;0;0.26;0.91702
59.02965;11.04106;9;9.2;3;0;0.04;0.73259
59.93044;11.15429;142;7.2;3;0;0.52;0.97986
59.27953;10.4597;36;7.8;3;0;0.19;1.31607
59.83288;10.79899;114;7.1;3;0;0.95;0.98772
59.82787;10.39069;199;3.6;3;0;0.55;2
59.8657;10.81106;139;7.1;3;0;0.81;0.94646
59.82078;10.39067;211;2.7;3;0;6.44;2
59.91271;10.82327;93;7.7;3;0;0.47;1.75113
60.22585;11.02518;205;6.1;3;0;0.61;0.9685
60.32929;11.19256;202;6.2;3;0;0.25;0.8367
60.17812;10.34285;318;5.2;3;0;0.34;0.57318
59.27223;10.4804;18;8.3;3;0;0.76;2
59.00461;10.02389;38;7.9;3;0;0.12;0.53451
59.08578;10.30349;7;8.4;3;0;1.23;0.5
59.08976;10.21652;10;6.6;3;0;2.16;2
59.88239;10.82856;117;7.1;3;0;1.69;1.24529
59.1471;9.66329;8;5.3;3;0;0.04;0.59713
59.14164;10.17905;74;6.2;3;0;0.41;1.3266
59.84978;10.45381;121;3.3;3;0;1.55;2
59.56267;9.29906;278.8;3.8;3;0;0.02;0.5
59.19515;10.93148;44;8.7;3;0;0.71;2
59.95307;10.74987;123;4.7;3;5;12.08;NA
59.71809;10.16334;240;3.7;3;0;0.07;1.76958
60.00245;11.0433;187;8.1;3;0;2.96;2
59.03245;8.64151;430;3.6;3;0;0;0.5
59.89041;10.85528;170;7.9;3;0;1.06;2
59.86678;10.82632;143;7.4;3;0;0.07;0.70765
59.18827;9.96895;33;5.2;3;0;0.06;0.69545
59.00808;9.74281;27;5.1;3;0;0.8;1.38822
59.25093;11.18491;85;8.1;3;0;0.09;1.26832
60.08851;10.99263;169;5.7;3;0;1.68;2
59.19904;9.62631;40;4.7;3;0;0.27;0.72847
59.85421;10.79065;109;7.3;3;0;0.43;1.09717
59.94592;11.04437;156;9.2;3;5;4.72;NA
59.05525;10.11877;33;6.8;3;0;1.13;2
59.9395;11.15559;174;6.4;3;0;5.04;1.84311
59.0508;10.03488;33;6.6;3;0;0.42;2
59.92082;10.78709;53;8.3;3;0;0.01;0.63412
58.55969;12.35814;66;7.1;3;0;0.07;0.73137
59.43289;11.91735;123;8.2;3;0;0;0.5
60.04872;10.8773;118;6.5;3;0;0.27;0.7149
59.74256;10.608;163.6;7.3;3;0;0.8;1.46892
59.17903;10.9388;13;8.6;3;0;0.11;0.5
60.10045;10.88211;143;6;3;0;0.03;0.67165
59.9405;10.99359;157;7.1;3;0;0.96;1.07246
59.90752;10.63538;42;7.6;3;5;6.68;NA
59.89455;10.55592;12;3.9;3;0;2.03;2
59.35493;11.69672;125;8.5;3;0;1.31;2
59.81717;10.36331;202;4.2;3;0;0.17;2
59.90587;10.85227;198;7;3;0;0.12;0.72138
59.98124;10.65455;425;4;3;0;2.45;0.5
59.89547;10.62252;11;7.4;3;5;4.14;NA
60.24142;11.68966;167;7.4;3;0;0.77;2
59.41007;10.46757;40;7.8;3;0;2.66;2
59.16054;9.6689;123;5.8;3;0;0.6;2
59.24186;10.4616;12;8.2;3;0;0.11;1.30631
59.88671;9.92866;128;2.8;3;0;5.11;2
59.70129;9.84524;31;3.2;3;0;0.06;0.81496
59.96044;10.76226;189;6.4;3;0;0.1;0.5
59.91049;10.7645;35;8.1;3;0;0.09;1.22973
59.87007;10.81466;879;0.7;3;5;19.94;NA
59.85724;10.78792;61;7.7;3;0;0.12;1.07337
59.46152;10.23678;94;5.2;3;0;0.69;2
59.94181;10.95486;184;7;3;0;0.55;0.93776
59.31108;10.68338;11;8.4;3;0;0.05;1.04714
59.62118;10.39293;137;6.5;3;0;0.04;0.5
59.12998;11.40114;89;8.5;3;0;0.39;1.8968
59.71051;10.84206;141;7.4;3;0;0.09;0.78041
59.66801;9.66902;214;2.7;3;0;0.06;0.5
59.95611;10.65591;174;5.9;3;0;1.73;2
59.19478;9.62755;52;4.6;3;0;0.55;0.86172
59.67019;9.65122;165;4.9;3;5;5.95;NA
59.7673;10.47543;48;5.5;3;0;1.13;2
59.73953;10.437;111;5.6;3;0;0.48;2
59.92623;10.75196;27;8.8;3;0;1.56;2
59.18521;10.82816;26;8.3;3;0;0.13;1.51789
60.03001;11.35547;210;7.6;3;5;6.49;NA
59.82113;12.335;242.3;8.1;3;5;9.87;NA
59.73796;10.40517;172;5;3;0;0.41;2
59.9594;10.7563;197;6.4;3;0;0.01;0.5
59.12736;11.3648;70;8.7;3;0;0.45;2
59.97919;10.81763;310;5.5;3;0;0.95;0.81283
60.26848;11.19326;192;6.2;3;0;0.99;1.39143
59.77269;10.49578;110;7;3;5;4.01;NA
59.04738;9.66112;32;5.1;3;0;0.01;0.5
59.38922;10.2505;34;3.9;3;5;10.62;NA
59.62562;12.57518;49;8.6;3;0;0.92;0.98604
59.05074;9.98172;137;7.3;3;0;0.15;1.38746
59.30349;10.47159;46;7.2;3;0;0.32;0.85226
59.77437;10.80645;132.4;7.3;3;0;0.32;0.97147
59.91645;10.7175;30;8.6;3;5;4.02;NA
60.25311;11.67014;138;7.5;3;0;0.4;1.71116
59.23438;10.45857;15;8.1;3;0;0.01;0.5622
59.04267;10.10179;30;7.9;3;0;0.55;0.5
59.77142;10.82312;126;7.3;3;0;0.26;0.91564
59.93892;10.64626;153;6.1;3;0;3.19;2
59.75066;10.14064;10;16.8;3;5;35.4;NA
59.81619;10.36294;193;2.9;3;0;5.94;2
59.94901;10.86902;167;8.5;3;5;4.06;NA
59.66408;9.66926;223;4.4;3;5;4.21;NA
59.12561;11.37423;55;8.9;3;0;0.2;1.73343
59.94466;10.76728;134.2;7.6;3;0;0.94;1.94394
59.74138;10.76262;57;8.3;3;0;1.37;2
58.62262;8.94592;19;5.8;3;0;0.03;0.5
60.16333;11.18566;208;5.9;3;0;0.04;0.5
59.95779;11.06616;112;7.7;3;0;0.11;1.00732
59.9333;10.59651;119;4.6;3;0;0.29;2
59.90965;10.76665;16;8.5;3;0;0.01;0.69896
60.1486;10.25864;143;3.8;3;0;4.06;2
59.1049;10.83677;10;9.5;3;0;2.23;2
59.90133;10.785;65;7.7;3;0;0.55;1.82404
59.75729;10.03257;11;4.3;3;5;4.02;NA
59.94158;10.98406;160;7.6;3;0;0.01;0.5
58.98675;9.99016;25;8.5;3;0;1.24;2
59.8086;10.44383;152;4.5;3;0;0.02;1.0929
59.87868;10.8385;136;7.9;3;0;0.39;1.82587
58.90061;9.55365;3;6.1;3;0;1.57;0.87751
59.51087;10.28515;135;6;3;0;0.05;0.74876
59.9443;10.93699;180;7.4;3;0;0;0.5
59.77108;10.41284;160;4;3;0;4.16;2
60.1906;10.31844;150;5;3;0;0.01;0.5
59.68936;9.63176;171;2;3;0;2.24;2
58.58216;11.26049;10;8.8;3;0;0.03;0.5
59.8909;10.52779;8;8.6;3;5;17.52;NA
60.25702;10.65119;438.7;4.8;3;0;1.04;1.11105
58.90367;11.92044;161;7.1;3;7;0.66;1.82785
59.14876;11.4489;131;8.5;3;0;0.19;0.90428
59.93784;10.60066;145;4.8;3;0;0.5;2
60.26743;8.77515;482;1;3;0;1.2;0.85211
59.27594;11.03535;51;7.1;3;0;1.08;1.03173
59.86393;10.79604;122;7.6;3;0;0;0.5
58.91873;11.14218;18;9;3;0;0.5;1.53787
59.81986;10.36233;205;4;3;0;0.01;0.79887
60.26293;11.18531;200;6;3;0;0.49;0.81779
59.88532;10.81783;119;7.4;3;0;0.42;1.24971
59.22863;11.00109;19;7.2;3;0;4.16;1.57158
59.07634;10.40808;26;8.3;3;0;0;0.5
59.04648;9.99375;135;7.3;3;0;0.01;0.61544
58.85965;9.38158;18;5.8;3;0;0.06;0.5
59.74558;9.44144;658;2.6;3;0;0;0.5
59.93099;10.78868;107;7.9;3;0;0.23;1.58333
59.9432;11.00992;170;7;3;0;1;0.96164
60.01324;10.90998;211;6.4;3;0;0.2;0.5
59.50722;10.69237;38;8.4;3;0;0.57;2
59.13274;11.44926;109;7.9;3;0;1.02;0.5
59.75448;11.18334;137;7.7;3;0;0.51;1.67943
59.90919;10.74648;3;10;3;5;5.68;NA
59.92512;10.86738;183;8.4;3;5;4.02;NA
59.94515;10.6617;138;5.9;3;0;0.85;2
59.0604;9.69209;9;5.8;3;0;0.64;0.5
58.47524;8.76684;94;6.2;3;0;0.49;1.28541
59.04085;10.19036;43;7.9;3;0;0;0.5
59.06649;10.41991;2;6.4;3;4;NA;NA
60.33513;11.29895;200;5;3;0;6.18;2
60.07768;11.00165;186;6.6;3;0;0.23;0.5
59.90778;10.80149;72;7.7;3;0;0.75;1.98192
60.12888;10.27787;110;5.7;3;0;0.43;0.5
59.41329;9.29096;70;4.2;3;0;0.04;0.5
59.91491;10.72567;21;9.9;3;5;5.95;NA
59.73077;10.75756;95;7.2;3;0;1.15;1.38365
59.14251;10.225;51;6;3;0;0.14;1.44375
59.91613;10.71083;26;7.5;3;0;0;0.5
59.20202;10.93888;15;8.3;3;0;0.06;1.07734
59.10132;11.23619;84;8.6;3;0;0.13;1.68614
59.62707;9.63083;179;1.9;3;0;0.91;2
59.97308;11.00049;122;7.3;3;0;1.3;1.62878
59.91404;10.92555;221;6.7;3;0;0.24;0.8094
59.22378;10.89949;16;8.1;3;0;0.14;1.34856
59.2822;10.32705;18;7.2;3;0;1.46;1.0177
59.73829;9.99165;53;3.4;3;0;0.25;2
59.93475;9.82298;0;0.6;3;0;5.44;2
59.73899;10.33491;135;5.7;3;0;0.68;2
59.86829;10.82249;165;7.1;3;0;0.38;0.85371
59.94743;11.03761;164;7.6;3;0;0.01;0.51911
59.9012;10.57582;46;3.5;3;0;4.25;2
59.79011;10.23838;31;2.5;3;5;8.14;NA
59.2458;10.99585;25;8.1;3;0;0.07;1.08268
60.31607;10.6583;489;2.8;3;0;1.87;2
59.69314;10.39773;22;7.4;3;0;1.74;1.74151
59.92984;10.75272;43;7.8;3;0;0.11;1.08634
59.98519;11.03205;150;2.1;3;5;37.4;NA
59.34948;10.69969;87;7.3;3;0;1.26;1.61887
59.55776;10.2774;28;6.1;3;0;0.43;1.53909
59.42921;10.45768;13;4.7;3;5;10.02;NA
59.32518;10.70989;482;8.2;3;5;7.42;NA
59.94841;10.6111;145;4.2;3;0;0.51;2
59.85767;10.79309;116;7.5;3;0;0.04;0.67615
59.76436;10.22051;148;5.6;3;5;4.04;NA
59.73858;10.40511;171;6;3;0;2.11;2
59.89958;10.56375;33;4.3;3;0;0.04;1.59629
59.94979;10.75645;109;6.6;3;0;1.32;0.88719
60.06783;11.02234;180;6;3;0;1.46;1.99687
59.87299;10.51292;16;5.5;3;5;4.04;NA
60.40007;10.08437;300;6;3;0;0.16;0.56533
59.80528;10.82294;162;8;3;0;1.42;2
59.01297;10.0048;58;7.6;3;0;0.1;1.5905
59.08314;10.95829;7;8.9;3;0;0.24;0.87758
59.99673;10.9067;237;6.4;3;0;0.04;0.5
59.21704;9.59761;42;5;3;0;0.02;0.5
59.04541;9.7333;10;5.5;3;0;0;0.5
59.10394;11.20596;21;9.1;3;0;0.08;0.94005
59.91585;10.8275;98;4.7;3;5;18.17;NA
58.43088;11.28055;8;9;3;0;0.04;0.60003
59.23636;9.62334;98;5.5;3;0;0.1;1.22043
59.93742;10.7516;72;9;3;5;4.08;NA
59.94236;10.49316;183;6;3;5;7.98;NA
59.93224;10.79196;113;7.8;3;0;0.12;1.13027
59.29855;10.10321;67;4.3;3;0;3.21;2
59.42919;10.67252;55;8.4;3;0;0.41;2
59.91786;10.93371;210;7.7;3;0;1.79;2
59.07707;11.20558;32;9.1;3;0;0.35;1.90275
59.61332;10.74251;97;7.5;3;0;0.03;0.6072
59.49871;10.25495;140;5.2;3;0;1.05;2
59.90523;10.59372;14;4;3;0;5.94;2
59.69214;9.81504;46;5.7;3;5;6.64;NA
59.03969;9.69477;81;6.1;3;0;2.28;2
59.13134;10.24877;15;5.9;3;0;6.3;2
59.9387;10.59601;133;4.4;3;0;0.02;1.21204
60.07809;11.01922;217;6.8;3;0;1.65;1.65807
59.93696;10.90467;203;6.9;3;0;0.26;0.83007
60.06645;11.08718;163;6.3;3;0;1.64;1.66402
59.37537;10.72635;24;8.3;3;0;0.4;2
59.51813;11.61887;135;7.7;3;0;0.27;0.5
59.97303;11.04384;111;7.9;3;0;0;0.5
59.95755;10.74577;168;6.1;3;0;0.83;1.66555
59.9174;10.78777;70;8.2;3;0;0.09;1.33758
60.11875;11.46625;133;7.3;3;0;0.19;0.95698
59.68601;10.7538;67;7.4;3;0;0.54;1.41385
59.58863;9.27531;157;4.1;3;0;0.15;0.75501
59.57086;10.61705;27;8.1;3;0;0.01;0.65319
59.85531;10.79124;108;7.4;3;0;0.22;0.97369
59.78031;10.7352;48;7;3;0;2.13;0.96125
59.88435;10.80441;167;7.4;3;0;0.01;0.5
59.93902;10.99574;165;7.8;3;0;0.36;1.76165
59.83475;10.26067;172;5.2;3;0;2.93;2
59.8902;10.83468;124;7.5;3;0;0.21;1.06376
59.89911;10.5052;81;4.9;3;5;4.43;NA
58.9126;11.53042;114;8.9;3;5;8.3;NA
59.38925;10.68496;33;8.5;3;0;0.76;2
59.213;10.98179;15;8.5;3;0;0.12;1.55282
59.13732;11.36195;86;8.7;3;0;0.91;2
59.90526;11.08751;235;6.7;3;0;0.06;0.64617
59.39968;10.46611;39;6.7;3;0;0.42;0.5114
60.13812;11.1692;192;6;3;0;0;0.5
59.12;10.25198;56;7.7;3;5;4.07;NA
59.95488;10.74087;110;7.2;3;0;0.47;0.95965
59.99993;10.92101;201;5.9;3;0;4.13;2
60.03734;11.36546;163;7.4;3;0;0.71;0.59195
59.88822;10.77707;124;7.5;3;0;0;0.5
60.38913;10.58741;328;6;3;0;3.51;2
59.93348;10.73495;67;6.6;3;0;2.41;0.98505
59.89656;10.84757;186;7.3;3;0;0;0.5
60.17549;10.32582;221;4.3;3;0;1.41;2
59.95096;10.63674;137;4.7;3;0;0.26;2
59.39195;9.94755;96;5.2;3;0;0;0.5
59.76425;9.95769;9;1.8;3;0;6.44;2
59.90999;10.57545;66;5.2;3;0;3.93;2
59.20425;10.88707;35;8.2;3;0;0.04;0.95775
59.71907;10.82288;156;7.7;3;0;0.14;1.13988
59.77796;10.28847;126;5.9;3;5;4.52;NA
59.25753;10.45537;32;7.9;3;0;0.1;1.09214
59.82776;10.80065;163;7.8;3;0;0.64;2
59.9343;10.68927;52;6.9;3;0;0.36;0.5
59.96304;10.77584;153;6.8;3;0;0.07;0.5
59.7994;10.81258;163;7.5;3;0;0.01;0.5
59.26717;10.41132;20;17.3;3;5;21.71;NA
59.37568;10.14372;107;5.3;3;0;0.17;1.69285
60.24907;9.92952;178;0.8;3;0;0.29;2
59.92448;10.8553;144;7.6;3;0;0.03;0.64358
59.18354;10.28888;55;6;3;0;3.38;2
59.84245;10.82803;153;7.8;3;0;0.57;1.94547
59.75336;8.79646;479;0.7;3;0;3.5;2
59.91673;10.58723;63;7.2;3;5;8.13;NA
59.91568;10.78902;59;8.4;3;0;0.18;1.83563
59.02776;9.7272;25;5.4;3;0;0;0.5
59.18037;10.93357;43;8;3;0;0.55;1.34338
59.87946;10.48556;69;4.3;3;0;2.88;2
59.7741;9.22819;702;2.1;3;0;0.1;0.5
59.04777;9.6844;28;4.6;3;0;1.12;2
59.65957;10.94395;161;7.3;3;0;0.14;0.80627
59.75068;10.82644;80;20.5;3;5;38.3;NA
59.45875;10.7944;49;8.7;3;4;NA;NA
59.90013;10.56559;41;6.7;3;5;8.07;NA
59.81711;10.48382;18;5.5;3;0;0.45;2
59.90334;10.57783;37;2.2;3;5;16.02;NA
59.24713;9.60298;81.3;5;3;0;0.06;0.78652
59.12361;11.33788;45;10;3;5;5.68;NA
59.7662;10.29219;142;6.4;3;5;5.62;NA
59.81821;10.89771;144;7.2;3;0;0.01;0.5
60.34494;9.18726;830;-0.6;3;0;0.49;1.7975
59.86498;10.55263;21;5.4;3;0;0.91;2
59.95267;10.63706;150;4.8;3;0;0.11;1.79811
59.91236;10.60387;54;6;3;5;4.21;NA
59.96172;10.65257;213;5.3;3;0;0.07;0.98009
59.94239;10.69622;91;5.5;3;0;2.9;2
59.90907;10.57524;54;3.6;3;0;2.18;2
60.14335;10.12078;281;1;3;5;8.4;NA
59.90664;10.62574;15;7.8;3;5;5.3;NA
59.90785;10.76127;0;7.6;3;0;5.59;2
59.9311;11.06593;167;7.4;3;0;0.01;0.5
59.10744;10.24936;30;8.1;3;5;4.05;NA
59.88795;10.56329;6;7.2;3;5;7.95;NA
59.12099;10.20407;27;6.6;3;0;0;0.5
59.15987;10.20083;93;6.4;3;0;0.06;0.75746
60.25027;9.00986;298;1.3;3;0;0.13;0.50583
59.02019;9.91828;69;6.5;3;0;0.11;0.97864
59.94927;10.75965;107;6.6;3;0;1.65;0.93662
59.90742;10.80614;67;8;3;0;0.17;1.5159
58.53301;11.28405;24;8.7;3;0;0.14;0.8454
59.91257;10.72826;147;7.7;3;0;3.53;2
59.40925;11.95457;122;8.2;3;0;0;0.5
59.6763;9.63912;161;2.7;3;0;0.05;0.63214
59.90724;10.55554;53;4.2;3;0;0.21;2
59.95135;11.03405;119;7.6;3;0;0.22;1.2221
59.58037;11.3189;158;7.1;3;0;0.03;0.5
59.85171;10.67283;67;7;3;0;0.11;0.5
59.91933;10.79659;88;8;3;0;0.02;0.69735
58.46848;12.23279;67;6.8;3;0;0.06;0.89993
60.00847;11.20333;138;7.6;3;0;0.06;0.8158
59.84524;10.45404;122;3.9;3;0;0.03;1.53253
59.87398;10.48475;9;4;3;0;0;0.5
60.024;11.06078;213;7.1;3;0;0.19;1.0331
59.92969;10.4659;145;4.6;3;5;4.44;NA
60.16176;10.99078;217;6.1;3;0;1.15;1.21341
59.21337;10.93383;4;8.8;3;0;0.6;2
58.90156;9.25497;130;5.2;3;0;0.01;0.5
58.97171;9.95874;37;8.7;3;0;2.26;2
59.57667;11.1622;128;7.7;3;0;0.01;0.5
59.9487;10.64374;152;7.3;3;5;8.03;NA
59.89917;10.78176;124;7.3;3;0;0.24;0.89924
59.7296;10.12857;303;3.5;3;0;0.51;2
59.92381;10.62107;70;4.6;3;0;0.7;2
59.84054;9.58209;228;4.1;3;0;3.13;2
59.5656;10.60718;32;7.8;3;0;0.21;1.34734
59.65179;10.80733;125;7.7;3;0;0.14;1.12081
59.81117;10.81056;158;7.5;3;0;0.01;0.5
59.944;10.82635;172;7.7;3;0;0.77;2
59.23903;11.69679;117;8.1;3;0;0;0.5
59.20629;9.61686;65;5.3;3;0;0.12;1.05171
59.30211;11.12244;74;7.7;3;0;0.07;0.90702
60.214;11.52344;160;6.4;3;0;0.16;0.74952
59.29355;10.75446;16;8.5;3;0;0.67;2
59.62103;10.85559;93.9;17.5;3;5;22.55;NA
58.86982;9.4062;64;5.7;3;0;0.06;0.5
60.2129;9.57099;537;2.5;3;0;0.39;1.51224
59.38712;10.69948;31;8.7;3;0;1.79;2
59.06584;10.2675;25;7.9;3;0;0.03;0.5
59.94625;10.76934;135;6.9;3;0;0.24;0.5
59.42755;10.70283;44;7.9;3;0;0.12;1.21692
59.95229;11.0471;107;8.6;3;0;2.24;2
59.72619;10.13524;309;3.8;3;0;2.14;2
59.02986;10.07334;11;7.4;3;0;1.2;2
59.88023;10.49754;60;5.8;3;5;8.01;NA
59.92899;10.88473;192;7.2;3;0;0.01;0.5
59.85658;10.4751;39;4.2;3;0;0.2;2
59.05716;8.72342;510;3.2;3;0;0.05;0.5
59.82681;10.45237;95;6.7;3;5;7.97;NA
59.53165;10.83631;52;7.3;3;0;0.27;0.92907
59.92835;8.7536;246;4.9;3;0;0.44;2
59.88751;10.61672;5;8.1;3;5;4.95;NA
59.95024;10.9831;207;6.9;3;0;0.24;0.86065
59.61291;10.41055;28;7.6;3;0;0.23;1.13134
59.93585;10.65125;178;4.9;3;0;0.9;2
60.09069;10.23471;81;6.7;3;0;1.46;0.52261
59.94346;10.90352;156;7.8;3;0;0.14;1.25765
59.7807;10.79436;178;7.1;3;0;0.47;0.9746
58.41622;8.71472;26;5.4;3;0;0.92;2
59.91127;10.54161;95;4.2;3;0;1.38;2
59.91651;10.79005;58;8.1;3;0;0.06;1.06514
60.03243;11.54652;201;6.9;3;0;0.1;0.5
60.13763;9.64742;464;1.3;3;0;2.16;0.5
59.96313;11.05105;114;8.2;3;0;0.45;2
60.26146;8.84565;519;0.1;3;0;0.01;0.5
59.85157;10.80572;94;8;3;0;0.42;1.96087
59.20051;10.91615;13;8.4;3;0;0.01;0.66921
58.45102;11.30278;34;13.8;3;4;NA;NA
59.1015;9.57137;52;4.7;3;0;0.08;0.78186
58.44767;8.76205;86;7.1;3;5;7.05;NA
59.74619;10.40026;148;4.1;3;0;7.26;2
59.17916;12.55474;98;8.2;3;0;1.03;1.68889
59.51973;10.7377;43;7.5;3;0;0.59;1.54534
60.10767;10.84913;152;5.4;3;0;1.8;2
59.26962;9.26087;119;2.7;3;0;0;0.5
59.91174;10.7126;0;9;3;5;4.08;NA
60.25317;10.67859;365;8;3;5;10.48;NA
59.96047;10.48194;125;2;3;0;5.51;2
59.64584;10.6372;29;8.5;3;0;1.36;2
59.55994;10.26304;7;7.4;3;0;3.72;1.84814
59.95126;10.65764;143;4.9;3;0;0.77;2
59.23542;10.98022;20;19.1;3;5;25.6;NA
59.2114;10.88428;17;8;3;0;0.61;2
58.46616;12.36749;63;7.2;3;0;0.64;1.46953
59.8079;10.47451;66;5;3;0;0;0.5
59.76272;10.85324;168;7.5;3;0;0.04;0.6821
59.49636;10.68543;27;8.8;3;0;2.02;2
59.22619;9.55926;103;4.7;3;0;0.07;0.7319
59.29306;11.08704;48;7.5;3;0;0;0.5
59.96256;10.78246;165;7.2;3;0;0.37;0.96758
60.24215;9.41934;845;1.7;3;0;1.95;1.94913
60.15861;10.23336;104;4.7;3;0;0.09;0.82641
59.88731;10.61531;7;8.9;3;5;8.2;NA
59.1965;9.60373;14;21.4;3;5;59.17;NA
59.92408;10.67954;5;7.3;3;0;0.08;0.5
59.92941;10.73526;61;17.2;3;5;19.03;NA
59.05927;10.05044;75;6.8;3;0;0.45;0.5
59.5999;10.75157;67;7.7;3;0;0.01;0.5
59.35328;10.85671;51;7.3;3;0;0.02;0.5
59.93949;10.69266;75;6.4;3;0;0;0.5
59.9645;10.74348;213;6;3;0;0.11;0.63496
59.93066;10.59051;92;3.1;3;0;5.39;2
59.73176;11.04309;192;7.3;3;0;0.01;0.5
